logistics_id,transport_date,transport_type,destination_type,related_id,distance_km,fuel_consumption,transport_cost,driver_name,vehicle_number,start_time,estimated_arrival,actual_arrival,status
791,2023-10-16,Фура,Клієнт,551,366,7.92,4339.9,Валентина Черінько,AA8340AA,2023-10-16 11:00:00,2023-10-16 17:06:00,2023-10-16 21:01:01.338720,Затримка
792,2024-03-15,Вантажівка,Клієнт,404,952,15.41,2298.65,Ада Панчук,AA4394AA,2024-03-15 12:00:00,2024-03-16 03:52:00,2024-03-16 03:38:22.727612,Доставлено
793,2023-03-02,Вантажівка,Постачальник,613,634,17.68,767.17,Клавдія Ващенко,AA9622AA,2023-03-02 17:00:00,2023-03-03 03:34:00,2023-03-03 05:09:47.859358,В дорозі
794,2024-08-15,Мікроавтобус,Постачальник,1354,207,10.84,2142.71,Орхип Фаренюк,AA2522AA,2024-08-15 23:00:00,2024-08-16 02:27:00,2024-08-16 02:03:34.519052,Доставлено
795,2024-09-05,Мікроавтобус,Склад,53,505,29.75,4489.44,пані Сніжана Андрощук,AA7621AA,2024-09-05 01:00:00,2024-09-05 09:25:00,2024-09-05 09:24:23.890495,Заплановано
796,2023-03-12,Фура,Постачальник,83,19,23.22,2488.46,Лариса Дейсун,AA1373AA,2023-03-12 22:00:00,2023-03-12 22:19:00,2023-03-13 00:07:26.861083,В дорозі
797,2024-02-01,Фура,Клієнт,966,7,6.46,510.4,Лілія Ковалюк,AA3798AA,2024-02-01 07:00:00,2024-02-01 07:07:00,2024-02-01 07:29:32.758008,В дорозі
798,2023-12-30,Легковий автомобіль,Клієнт,50,376,25.93,4982.62,Вадим Гайденко,AA4132AA,2023-12-30 10:00:00,2023-12-30 16:16:00,2023-12-30 16:00:52.038827,В дорозі
799,2024-01-04,Вантажівка,Виробництво,411,665,8.72,2245.57,Теодор Тригуб,AA3246AA,2024-01-04 16:00:00,2024-01-05 03:05:00,2024-01-05 03:34:47.345731,Заплановано
800,2024-05-08,Вантажівка,Постачальник,767,654,12.91,4185.38,Анастасія Онуфрієнко,AA3599AA,2024-05-08 15:00:00,2024-05-09 01:54:00,2024-05-09 02:51:03.799801,В дорозі
801,2024-04-01,Мікроавтобус,Склад,795,53,9.67,938.14,Леопольд Абрамчук,AA3348AA,2024-04-01 13:00:00,2024-04-01 13:53:00,2024-04-01 15:23:05.745541,Заплановано
802,2023-01-08,Вантажівка,Виробництво,201,179,6.77,3294.01,Богданна Гаврилець,AA3376AA,2023-01-08 12:00:00,2023-01-08 14:59:00,2023-01-08 15:15:27.809142,Заплановано
803,2023-05-30,Вантажівка,Клієнт,642,795,5.1,1521.55,Софія Радченко,AA4359AA,2023-05-30 14:00:00,2023-05-31 03:15:00,2023-05-31 03:35:05.773213,Доставлено
804,2023-10-02,Фура,Виробництво,281,136,25.7,4412.41,Ліза Гайдамака,AA2259AA,2023-10-02 14:00:00,2023-10-02 16:16:00,2023-10-02 16:05:16.793609,В дорозі
805,2023-07-26,Фура,Клієнт,472,529,10.42,4147.15,Одарка Левченко,AA3904AA,2023-07-26 10:00:00,2023-07-26 18:49:00,2023-07-26 23:47:16.188112,Затримка
806,2023-11-15,Вантажівка,Постачальник,566,733,7.38,4654.39,Ігор Носаченко,AA9100AA,2023-11-15 16:00:00,2023-11-16 04:13:00,2023-11-16 05:10:26.272515,Заплановано
807,2023-02-15,Вантажівка,Постачальник,964,80,7.74,4213.8,Ольга Рубець,AA8452AA,2023-02-15 06:00:00,2023-02-15 07:20:00,2023-02-15 08:24:23.329884,Заплановано
808,2024-05-06,Легковий автомобіль,Постачальник,1002,873,18.09,1503.23,Дан Базилевський,AA4911AA,2024-05-06 19:00:00,2024-05-07 09:33:00,2024-05-07 09:37:54.572436,В дорозі
809,2023-03-17,Легковий автомобіль,Клієнт,496,979,25.56,2587.3,Віолетта Даценко,AA7545AA,2023-03-17 10:00:00,2023-03-18 02:19:00,2023-03-18 07:09:25.835838,Затримка
810,2024-01-06,Мікроавтобус,Склад,522,715,21.35,1095.48,Марта Цибуленко,AA3850AA,2024-01-06 08:00:00,2024-01-06 19:55:00,2024-01-06 21:11:18.648744,Заплановано
811,2024-06-17,Фура,Клієнт,781,588,14.92,656.37,Марта Байдак,AA7317AA,2024-06-17 03:00:00,2024-06-17 12:48:00,2024-06-17 14:32:38.070191,Заплановано
812,2024-09-19,Фура,Клієнт,157,95,20.77,1942.91,Марія Бевз,AA7209AA,2024-09-19 20:00:00,2024-09-19 21:35:00,2024-09-19 23:25:20.842859,В дорозі
813,2023-12-11,Легковий автомобіль,Виробництво,543,756,15.53,2465.46,Марія Штепа,AA7875AA,2023-12-11 15:00:00,2023-12-12 03:36:00,2023-12-12 05:21:00.839447,В дорозі
814,2023-01-27,Легковий автомобіль,Склад,1317,224,23.26,3470.88,Венедикт Чабан,AA9939AA,2023-01-27 11:00:00,2023-01-27 14:44:00,2023-01-27 14:42:34.773368,Заплановано
815,2023-11-19,Мікроавтобус,Постачальник,967,291,20.96,4501.46,Оксенія Зубко,AA8258AA,2023-11-19 19:00:00,2023-11-19 23:51:00,2023-11-20 00:51:46.461373,Заплановано
816,2024-02-05,Фура,Постачальник,907,672,6.72,2473.5,Юстина Дейсун,AA5494AA,2024-02-05 10:00:00,2024-02-05 21:12:00,2024-02-05 22:47:52.838034,Доставлено
817,2024-09-08,Фура,Склад,1022,279,22.29,3078.33,Єфрем Вернидуб,AA8035AA,2024-09-08 07:00:00,2024-09-08 11:39:00,2024-09-08 13:09:22.968999,Заплановано
818,2023-02-01,Мікроавтобус,Клієнт,897,753,25.1,4969.3,Леонід Бгиденко,AA8326AA,2023-02-01 10:00:00,2023-02-01 22:33:00,2023-02-01 22:13:50.065527,В дорозі
819,2023-05-30,Фура,Виробництво,1193,546,16.35,1294.93,Олекса Базилевський,AA8715AA,2023-05-30 18:00:00,2023-05-31 03:06:00,2023-05-31 03:45:14.234534,Доставлено
820,2023-07-16,Легковий автомобіль,Клієнт,499,606,25.6,1777.17,Марта Короленко,AA2211AA,2023-07-16 01:00:00,2023-07-16 11:06:00,2023-07-16 11:12:49.524450,В дорозі
821,2023-03-17,Легковий автомобіль,Клієнт,470,16,18.07,1471.59,Василина Вітер,AA3536AA,2023-03-17 00:00:00,2023-03-17 00:16:00,2023-03-17 02:15:13.341482,Заплановано
822,2023-12-31,Вантажівка,Клієнт,908,814,28.76,3974.54,пані Єлисавета Затула,AA4171AA,2023-12-31 06:00:00,2023-12-31 19:34:00,2023-12-31 19:38:27.265429,В дорозі
823,2023-12-09,Легковий автомобіль,Виробництво,1451,522,24.62,4605.13,Яків Салій,AA7295AA,2023-12-09 19:00:00,2023-12-10 03:42:00,2023-12-10 04:12:11.273154,Заплановано
824,2024-07-16,Вантажівка,Постачальник,847,938,19.66,1571.97,Юхим Їжак,AA4765AA,2024-07-16 14:00:00,2024-07-17 05:38:00,2024-07-17 06:21:11.049103,В дорозі
825,2024-12-02,Легковий автомобіль,Клієнт,280,703,10.9,4007.33,пані Олена Їжакевич,AA3606AA,2024-12-02 08:00:00,2024-12-02 19:43:00,2024-12-02 22:33:57.426140,Затримка
826,2023-12-29,Легковий автомобіль,Виробництво,502,686,17.35,949.57,Роман Забарний,AA4787AA,2023-12-29 16:00:00,2023-12-30 03:26:00,2023-12-30 05:48:55.816889,Затримка
827,2024-11-22,Легковий автомобіль,Склад,1290,163,11.29,4825.9,Амалія Приходько,AA9441AA,2024-11-22 19:00:00,2024-11-22 21:43:00,2024-11-22 23:59:19.102350,Затримка
828,2023-02-12,Мікроавтобус,Клієнт,302,147,19.22,3540.81,Ростислав Затовканюк,AA2504AA,2023-02-12 06:00:00,2023-02-12 08:27:00,2023-02-12 09:13:36.180920,Доставлено
829,2024-09-01,Легковий автомобіль,Постачальник,472,97,15.13,4015.53,Михайлина Ємельяненко,AA7925AA,2024-09-01 22:00:00,2024-09-01 23:37:00,2024-09-01 23:11:39.261750,Доставлено
830,2023-08-22,Легковий автомобіль,Склад,689,685,26.6,4096.23,Аніта Засенко,AA4343AA,2023-08-22 23:00:00,2023-08-23 10:25:00,2023-08-23 11:38:50.833491,В дорозі
831,2024-08-27,Легковий автомобіль,Виробництво,590,928,10.55,737.0,Макар Дробʼязко,AA2675AA,2024-08-27 18:00:00,2024-08-28 09:28:00,2024-08-28 09:32:49.873117,Доставлено
832,2023-12-24,Легковий автомобіль,Виробництво,768,116,5.3,4290.57,Златослава Шутько,AA7951AA,2023-12-24 07:00:00,2023-12-24 08:56:00,2023-12-24 12:17:49.304669,Затримка
833,2024-01-30,Мікроавтобус,Виробництво,161,766,24.81,4671.08,Аарон Макаренко,AA4999AA,2024-01-30 21:00:00,2024-01-31 09:46:00,2024-01-31 11:24:49.713881,В дорозі
834,2023-08-22,Мікроавтобус,Виробництво,1160,489,18.81,3557.39,Амалія Кириленко,AA8039AA,2023-08-22 01:00:00,2023-08-22 09:09:00,2023-08-22 11:19:05.021032,Затримка
835,2024-02-04,Фура,Клієнт,943,285,8.74,566.2,Мілена Сірченко,AA6544AA,2024-02-04 12:00:00,2024-02-04 16:45:00,2024-02-04 18:11:37.607888,Заплановано
836,2023-04-06,Мікроавтобус,Склад,270,319,26.66,4692.38,Лесь Верхола,AA4790AA,2023-04-06 23:00:00,2023-04-07 04:19:00,2023-04-07 04:45:47.135674,Заплановано
837,2023-06-21,Легковий автомобіль,Виробництво,1029,893,18.73,730.81,Аніта Бгиденко,AA4504AA,2023-06-21 14:00:00,2023-06-22 04:53:00,2023-06-22 06:51:17.037425,Заплановано
838,2024-02-16,Фура,Склад,1070,94,26.39,4507.47,Аніта Ковалюк,AA3783AA,2024-02-16 17:00:00,2024-02-16 18:34:00,2024-02-16 20:38:10.137608,Затримка
839,2023-03-19,Легковий автомобіль,Постачальник,425,415,16.28,4208.11,Азар Шиян,AA8222AA,2023-03-19 20:00:00,2023-03-20 02:55:00,2023-03-20 04:00:29.661957,Заплановано
840,2024-07-12,Вантажівка,Склад,981,871,25.57,3331.12,Демʼян Гайда,AA3108AA,2024-07-12 10:00:00,2024-07-13 00:31:00,2024-07-13 00:53:48.910562,Заплановано
841,2024-10-02,Легковий автомобіль,Постачальник,1120,894,5.6,3173.46,Стефан Бабʼяк,AA9703AA,2024-10-02 02:00:00,2024-10-02 16:54:00,2024-10-02 18:22:02.567597,В дорозі
842,2024-09-09,Легковий автомобіль,Постачальник,474,833,29.81,1682.65,Тесленко Камілла Мартинівна,AA7664AA,2024-09-09 02:00:00,2024-09-09 15:53:00,2024-09-09 19:52:50.478759,Затримка
843,2024-03-28,Фура,Постачальник,1418,429,13.96,2879.71,Азар Гайдабура,AA4206AA,2024-03-28 19:00:00,2024-03-29 02:09:00,2024-03-29 02:38:25.178838,Доставлено
844,2023-03-31,Вантажівка,Клієнт,621,259,21.71,1532.61,Сніжана Журавель,AA5062AA,2023-03-31 10:00:00,2023-03-31 14:19:00,2023-03-31 14:07:50.550506,Доставлено
845,2024-12-06,Вантажівка,Виробництво,643,349,8.73,3333.14,Геннадій Полтавець,AA5122AA,2024-12-06 10:00:00,2024-12-06 15:49:00,2024-12-06 16:39:17.563231,Доставлено
846,2024-08-29,Вантажівка,Склад,914,747,23.31,1576.08,Розалія Черінько,AA2619AA,2024-08-29 13:00:00,2024-08-30 01:27:00,2024-08-30 02:35:15.928601,Доставлено
847,2023-02-24,Фура,Клієнт,40,11,26.17,2014.64,пан Устим Матяш,AA1945AA,2023-02-24 20:00:00,2023-02-24 20:11:00,2023-02-24 20:05:40.689948,Заплановано
848,2023-02-21,Вантажівка,Виробництво,1439,254,7.56,4133.53,Устим Макаренко,AA5546AA,2023-02-21 10:00:00,2023-02-21 14:14:00,2023-02-21 18:27:12.045059,Затримка
849,2023-08-31,Легковий автомобіль,Клієнт,346,910,13.01,1507.55,добродій Вадим Артимишин,AA6205AA,2023-08-31 01:00:00,2023-08-31 16:10:00,2023-08-31 21:07:12.486687,Затримка
850,2023-07-16,Фура,Виробництво,89,445,25.24,1703.79,Назар Щербань,AA7680AA,2023-07-16 21:00:00,2023-07-17 04:25:00,2023-07-17 05:07:41.107531,Заплановано
851,2023-07-25,Вантажівка,Склад,188,837,8.41,1545.52,Феофан Гоголь-Яновський,AA3554AA,2023-07-25 04:00:00,2023-07-25 17:57:00,2023-07-25 18:30:57.801135,Заплановано
852,2024-10-31,Фура,Клієнт,632,702,12.5,589.57,Орися Гриценко,AA1793AA,2024-10-31 23:00:00,2024-11-01 10:42:00,2024-11-01 10:28:07.789006,В дорозі
853,2023-05-25,Мікроавтобус,Клієнт,600,1,23.52,4658.6,Ростислав Оберемко,AA2055AA,2023-05-25 05:00:00,2023-05-25 05:01:00,2023-05-25 06:28:35.179459,В дорозі
854,2024-12-11,Вантажівка,Клієнт,118,357,23.0,2579.65,Анжела Мазур,AA9909AA,2024-12-11 04:00:00,2024-12-11 09:57:00,2024-12-11 10:11:12.852406,Заплановано
855,2024-10-02,Легковий автомобіль,Склад,1328,345,15.25,641.54,Марʼяна Дерегус,AA9779AA,2024-10-02 14:00:00,2024-10-02 19:45:00,2024-10-02 19:49:43.846258,Доставлено
856,2024-12-20,Фура,Постачальник,800,580,22.94,1583.37,Тетяна Гайдай,AA9077AA,2024-12-20 04:00:00,2024-12-20 13:40:00,2024-12-20 18:37:06.566740,Затримка
857,2023-01-21,Вантажівка,Клієнт,454,87,20.84,1016.01,Гаврило Аронець,AA4663AA,2023-01-21 05:00:00,2023-01-21 06:27:00,2023-01-21 08:02:36.989206,Доставлено
858,2023-10-14,Легковий автомобіль,Виробництво,447,294,29.36,2753.14,Андрій Єщенко,AA4367AA,2023-10-14 12:00:00,2023-10-14 16:54:00,2023-10-14 17:33:56.805821,Заплановано
859,2023-09-07,Фура,Постачальник,483,92,28.43,2410.23,Володимира Юрчук,AA7954AA,2023-09-07 02:00:00,2023-09-07 03:32:00,2023-09-07 03:55:06.051316,Доставлено
860,2023-01-15,Фура,Постачальник,1366,731,23.07,3435.26,Миколай Данькевич,AA2730AA,2023-01-15 21:00:00,2023-01-16 09:11:00,2023-01-16 13:08:43.965120,Затримка
861,2024-09-15,Фура,Склад,1390,195,27.06,4704.32,Симон Удовенко,AA7560AA,2024-09-15 20:00:00,2024-09-15 23:15:00,2024-09-15 23:06:53.020807,Заплановано
862,2023-02-28,Фура,Склад,178,94,15.59,3960.69,Федір Базавлученко,AA8955AA,2023-02-28 04:00:00,2023-02-28 05:34:00,2023-02-28 06:14:45.850389,В дорозі
863,2023-09-04,Фура,Постачальник,1040,268,9.92,1010.51,Пармен Полтавець,AA7221AA,2023-09-04 19:00:00,2023-09-04 23:28:00,2023-09-05 02:51:21.157655,Затримка
864,2023-11-15,Вантажівка,Постачальник,1188,207,13.15,700.35,Соломія Баран,AA3513AA,2023-11-15 05:00:00,2023-11-15 08:27:00,2023-11-15 10:27:23.198336,Затримка
865,2023-03-25,Мікроавтобус,Постачальник,818,461,16.53,2050.29,Алла Штокало,AA7515AA,2023-03-25 23:00:00,2023-03-26 06:41:00,2023-03-26 06:47:38.565172,В дорозі
866,2023-05-22,Мікроавтобус,Постачальник,1127,476,14.18,4151.29,Надія Батуринець,AA2688AA,2023-05-22 18:00:00,2023-05-23 01:56:00,2023-05-23 02:50:49.284183,Заплановано
867,2024-07-25,Легковий автомобіль,Постачальник,231,849,22.51,1953.75,Данило Ярош,AA7005AA,2024-07-25 13:00:00,2024-07-26 03:09:00,2024-07-26 04:35:53.888906,В дорозі
868,2024-10-25,Фура,Склад,1072,325,26.92,3690.97,Людмила Вівчаренко,AA7576AA,2024-10-25 23:00:00,2024-10-26 04:25:00,2024-10-26 04:12:27.882799,Заплановано
869,2024-12-04,Легковий автомобіль,Постачальник,145,932,9.94,1425.24,Василина Ільєнко,AA7830AA,2024-12-04 00:00:00,2024-12-04 15:32:00,2024-12-04 15:36:01.908666,Заплановано
870,2024-12-19,Мікроавтобус,Виробництво,1034,40,6.85,4224.35,Пармен Козаченко,AA9034AA,2024-12-19 22:00:00,2024-12-19 22:40:00,2024-12-20 03:19:13.434951,Затримка
871,2023-04-22,Вантажівка,Виробництво,505,610,22.96,2864.03,Аніта Бабич,AA9816AA,2023-04-22 04:00:00,2023-04-22 14:10:00,2023-04-22 16:20:07.370580,Затримка
872,2024-04-20,Фура,Постачальник,1108,271,20.07,2409.48,Орина Гунько,AA2828AA,2024-04-20 15:00:00,2024-04-20 19:31:00,2024-04-20 20:19:53.841021,Доставлено
